x_A,y_A,value
2.18297,-1.48431,-0.00023448278
2.24907,-1.48431,-0.00023162387
2.31517,-1.48431,-0.00022965613
2.38127,-1.48431,-0.00022778909
2.44736,-1.48431,-0.00022060955
2.51346,-1.48431,-0.00021337508
2.57956,-1.48431,-0.00019967111
2.64565,-1.48431,-0.00017278512
2.71175,-1.48431,-0.00014325076
2.77785,-1.48431,-0.00011086318
2.84394,-1.48431,-8.1003047e-05
2.91004,-1.48431,-5.8485712e-05
2.97614,-1.48431,-4.7812886e-05
3.04224,-1.48431,-4.5080054e-05
3.10833,-1.48431,-4.3324264e-05
3.17443,-1.48431,-5.2105024e-05
3.24053,-1.48431,-6.2510997e-05
3.30662,-1.48431,-7.6050477e-05
3.37272,-1.48431,-8.7640976e-05
3.43882,-1.48431,-9.1380229e-05
3.50492,-1.48431,-9.7599856e-05
3.57101,-1.48431,-0.00010375594
3.63711,-1.48431,-0.00010602589
3.70321,-1.48431,-0.00012074539
3.76930,-1.48431,-0.00015078444
3.83540,-1.48431,-0.00020677509
3.90150,-1.48431,-0.00029301282
-3.96406,-1.44017,-0.0011157583
-3.89796,-1.44017,-0.0012306721
-3.83186,-1.44017,-0.0013551292
-3.76577,-1.44017,-0.0014379845
-3.69967,-1.44017,-0.001508061
-3.63357,-1.44017,-0.0015617779
-3.56747,-1.44017,-0.0015456456
-3.50138,-1.44017,-0.001434538
-3.43528,-1.44017,-0.0012134369
-3.36918,-1.44017,-0.00086648064
-3.30309,-1.44017,-0.00031678611
-3.23699,-1.44017,0.0004129447
-3.17089,-1.44017,0.0013010721
-3.10479,-1.44017,0.002328279
-3.03870,-1.44017,0.0034570862
-2.97260,-1.44017,0.0049099009
-2.90650,-1.44017,0.0064744847
-2.84041,-1.44017,0.0077826073
-2.77431,-1.44017,0.009080586
-2.70821,-1.44017,0.010241513
-2.64211,-1.44017,0.010660717
-2.57602,-1.44017,0.01096594
-2.50992,-1.44017,0.011085203
-2.44382,-1.44017,0.010662529
-2.37773,-1.44017,0.01013105
-2.31163,-1.44017,0.0094646821
-2.24553,-1.44017,0.0086280508
-2.17943,-1.44017,0.0076361792
-2.11334,-1.44017,0.0066836905
-2.04724,-1.44017,0.0058687376
-1.98114,-1.44017,0.0050947713
-1.91505,-1.44017,0.0044470234
-1.84895,-1.44017,0.004007508
-1.78285,-1.44017,0.0036421632
-1.71675,-1.44017,0.0034292294
-1.65066,-1.44017,0.0033854558
-1.58456,-1.44017,0.0034431426
-1.51846,-1.44017,0.0037373418
-1.45237,-1.44017,0.0041161999
-1.38627,-1.44017,0.0045689056
-1.32017,-1.44017,0.0053547393
-1.25408,-1.44017,0.0061468491
-1.18798,-1.44017,0.0067709265
-1.12188,-1.44017,0.0074491366
-1.05578,-1.44017,0.0082471641
-0.98969,-1.44017,0.0086351186
-0.92359,-1.44017,0.0086347805
-0.85749,-1.44017,0.0088716913
-0.79140,-1.44017,0.0085246228
-0.72530,-1.44017,0.0077804476
-0.65920,-1.44017,0.0071462942
-0.59310,-1.44017,0.0061070477
-0.52701,-1.44017,0.0049873497
-0.46091,-1.44017,0.0042478396
-0.39481,-1.44017,0.0033351781
-0.32872,-1.44017,0.0025391988
-0.26262,-1.44017,0.0020672143
-0.19652,-1.44017,0.0015515914
-0.13042,-1.44017,0.0011287057
-0.06433,-1.44017,0.00087983522
0.00177,-1.44017,0.00064457912
0.06787,-1.44017,0.0004517354
0.13396,-1.44017,0.00033739224
0.20006,-1.44017,0.00023986051
0.26616,-1.44017,0.00016162782
0.33226,-1.44017,0.00011185324
0.39835,-1.44017,7.0319787e-05
0.46445,-1.44017,3.9649472e-05
0.53055,-1.44017,1.9914409e-05
0.59664,-1.44017,3.6831843e-06
0.66274,-1.44017,-7.9236725e-06
0.72884,-1.44017,-1.54628e-05
0.79493,-1.44017,-2.3254899e-05
0.86103,-1.44017,-3.1088981e-05
0.92713,-1.44017,-3.8914281e-05
0.99323,-1.44017,-4.81061e-05
1.05932,-1.44017,-5.9162216e-05
1.12542,-1.44017,-7.2159986e-05
1.19152,-1.44017,-8.6249653e-05
1.25761,-1.44017,-0.00010315738
1.32371,-1.44017,-0.00012348976
1.38981,-1.44017,-0.00014180534
1.45591,-1.44017,-0.00016129157
1.52200,-1.44017,-0.00018168992
1.58810,-1.44017,-0.00019943021
1.65420,-1.44017,-0.0002125842
1.72029,-1.44017,-0.00022045578
1.78639,-1.44017,-0.00022542736
1.85249,-1.44017,-0.00022241671
1.91859,-1.44017,-0.00021814485
1.98468,-1.44017,-0.00021298247
2.05078,-1.44017,-0.00020663331
2.11688,-1.44017,-0.00020222247
2.18297,-1.44017,-0.0001992139
2.24907,-1.44017,-0.00019862331
2.31517,-1.44017,-0.000201502
2.38127,-1.44017,-0.00020614563
2.44736,-1.44017,-0.00020827579
2.51346,-1.44017,-0.000199478
2.57956,-1.44017,-0.00018369438
2.64565,-1.44017,-0.00015618009
2.71175,-1.44017,-0.00011992299
2.77785,-1.44017,-8.1317914e-05
2.84394,-1.44017,-3.4683442e-05
2.91004,-1.44017,8.0807513e-06
2.97614,-1.44017,2.6800495e-05
3.04224,-1.44017,3.1585179e-05
3.10833,-1.44017,2.221272e-05
3.17443,-1.44017,1.2823511e-06
3.24053,-1.44017,-2.0072774e-05
3.30662,-1.44017,-3.8903134e-05
3.37272,-1.44017,-5.6900346e-05
3.43882,-1.44017,-6.797348e-05
3.50492,-1.44017,-7.5814474e-05
3.57101,-1.44017,-8.6421875e-05
3.63711,-1.44017,-9.3058014e-05
3.70321,-1.44017,-0.00011013361
3.76930,-1.44017,-0.00014143909
3.83540,-1.44017,-0.00019642309
3.90150,-1.44017,-0.00029449956
-3.96406,-1.39604,-0.0011965757
-3.89796,-1.39604,-0.0013164137
