x_A,y_A,value
1.12542,-1.66086,0.00046042213
1.19152,-1.66086,0.00045629076
1.25761,-1.66086,0.00045152113
1.32371,-1.66086,0.00043234986
1.38981,-1.66086,0.00040353008
1.45591,-1.66086,0.00037855437
1.52200,-1.66086,0.00034416618
1.58810,-1.66086,0.00029707621
1.65420,-1.66086,0.00023810998
1.72029,-1.66086,0.00017225399
1.78639,-1.66086,0.00010561939
1.85249,-1.66086,3.0562558e-05
1.91859,-1.66086,-4.7544308e-05
1.98468,-1.66086,-0.00011119318
2.05078,-1.66086,-0.00017656042
2.11688,-1.66086,-0.00023719709
2.18297,-1.66086,-0.00028534982
2.24907,-1.66086,-0.00032184258
2.31517,-1.66086,-0.00034727671
2.38127,-1.66086,-0.00036080592
2.44736,-1.66086,-0.000358513
2.51346,-1.66086,-0.00034598701
2.57956,-1.66086,-0.00032582166
2.64565,-1.66086,-0.00030103812
2.71175,-1.66086,-0.00027802901
2.77785,-1.66086,-0.00024802561
2.84394,-1.66086,-0.00022293619
2.91004,-1.66086,-0.00021063506
2.97614,-1.66086,-0.00020351702
3.04224,-1.66086,-0.00020704113
3.10833,-1.66086,-0.00021605054
3.17443,-1.66086,-0.00022647585
3.24053,-1.66086,-0.00023647756
3.30662,-1.66086,-0.00023653111
3.37272,-1.66086,-0.00020627555
3.43882,-1.66086,-0.00013930122
3.50492,-1.66086,-3.7790982e-05
3.57101,-1.66086,0.00013298694
3.63711,-1.66086,0.00043044914
3.70321,-1.66086,0.00083791488
3.76930,-1.66086,0.0013835141
3.83540,-1.66086,0.0023786542
3.90150,-1.66086,0.0037305197
-3.96406,-1.61672,-0.00058894616
-3.89796,-1.61672,-0.00073776598
-3.83186,-1.61672,-0.00097357627
-3.76577,-1.61672,-0.0012601537
-3.69967,-1.61672,-0.0015937104
-3.63357,-1.61672,-0.0020309056
-3.56747,-1.61672,-0.002523914
-3.50138,-1.61672,-0.0030805646
-3.43528,-1.61672,-0.0037680275
-3.36918,-1.61672,-0.0044554146
-3.30309,-1.61672,-0.0052050985
-3.23699,-1.61672,-0.0062596966
-3.17089,-1.61672,-0.0072816955
-3.10479,-1.61672,-0.0082800733
-3.03870,-1.61672,-0.0092024077
-2.97260,-1.61672,-0.010028648
-2.90650,-1.61672,-0.010622367
-2.84041,-1.61672,-0.010882678
-2.77431,-1.61672,-0.011005526
-2.70821,-1.61672,-0.010910821
-2.64211,-1.61672,-0.010519844
-2.57602,-1.61672,-0.0098721217
-2.50992,-1.61672,-0.0089991027
-2.44382,-1.61672,-0.0077047371
-2.37773,-1.61672,-0.0062768273
-2.31163,-1.61672,-0.0047760722
-2.24553,-1.61672,-0.0032814266
-2.17943,-1.61672,-0.0017803307
-2.11334,-1.61672,-0.00030217506
-2.04724,-1.61672,0.00092412601
-1.98114,-1.61672,0.0020090695
-1.91505,-1.61672,0.0029960903
-1.84895,-1.61672,0.0036676419
-1.78285,-1.61672,0.0040009413
-1.71675,-1.61672,0.0041934703
-1.65066,-1.61672,0.0041884785
-1.58456,-1.61672,0.0036405129
-1.51846,-1.61672,0.0029324074
-1.45237,-1.61672,0.0022267827
-1.38627,-1.61672,0.0011909876
-1.32017,-1.61672,-2.4194131e-05
-1.25408,-1.61672,-0.00084773148
-1.18798,-1.61672,-0.0014427537
-1.12188,-1.61672,-0.0019840328
-1.05578,-1.61672,-0.0021494976
-0.98969,-1.61672,-0.001882215
-0.92359,-1.61672,-0.0011260752
-0.85749,-1.61672,-0.00076408335
-0.79140,-1.61672,-0.00031037396
-0.72530,-1.61672,0.00018356484
-0.65920,-1.61672,0.00013946206
-0.59310,-1.61672,6.7296904e-05
-0.52701,-1.61672,-3.1223055e-05
-0.46091,-1.61672,-0.00039689173
-0.39481,-1.61672,-0.00065577292
-0.32872,-1.61672,-0.00083894236
-0.26262,-1.61672,-0.0010201185
-0.19652,-1.61672,-0.001140887
-0.13042,-1.61672,-0.0011544111
-0.06433,-1.61672,-0.0011526583
0.00177,-1.61672,-0.0011024551
0.06787,-1.61672,-0.00099817361
0.13396,-1.61672,-0.000912847
0.20006,-1.61672,-0.00078819832
0.26616,-1.61672,-0.00065406587
0.33226,-1.61672,-0.00055484666
0.39835,-1.61672,-0.00043536705
0.46445,-1.61672,-0.00029692822
0.53055,-1.61672,-0.00019012344
0.59664,-1.61672,-8.4404011e-05
0.66274,-1.61672,4.5181725e-05
0.72884,-1.61672,0.00014465673
0.79493,-1.61672,0.00022698741
0.86103,-1.61672,0.00030241706
0.92713,-1.61672,0.00035877182
0.99323,-1.61672,0.00039681338
1.05932,-1.61672,0.0004204557
1.12542,-1.61672,0.00043715889
1.19152,-1.61672,0.00043872374
1.25761,-1.61672,0.00042946968
1.32371,-1.61672,0.00041744462
1.38981,-1.61672,0.00039228733
