x_A,y_A,charge_total_Al16,charge_total_undoped,magnetization_Al16,magnetization_undoped,spin_down_Al16,spin_down_undoped,spin_up_Al16,spin_up_undoped
3.43882,-1.30776,0.00021114362,0.00058224838,-3.4152785e-05,-0.00050854991,0.0001226482,0.00054539915,8.8495421e-05,3.6849233e-05
3.50492,-1.30776,0.00021120562,0.00062337454,-4.2292304e-05,-0.00061243633,0.00012674896,0.0006179054,8.445666e-05,5.4691045e-06
3.57101,-1.30776,0.00020571458,0.00070314511,-5.2086318e-05,-0.00073909241,0.00012890044,0.00072111876,7.6814133e-05,-1.7973653e-05
3.63711,-1.30776,0.00019326754,0.00082046416,-6.4644439e-05,-0.00088924612,0.00012895599,0.00085485517,6.4311549e-05,-3.4390978e-05
3.70321,-1.30776,0.00017679392,0.00096342113,-8.078324e-05,-0.0010662652,0.00012878858,0.0010148431,4.8005342e-05,-5.1422016e-05
3.76930,-1.30776,0.00015565428,0.001118434,-9.9595163e-05,-0.0012782271,0.00012762472,0.0011983305,2.8029561e-05,-7.9896534e-05
3.83540,-1.30776,0.00012937521,0.0012699974,-0.00012031778,-0.0015265592,0.0001248465,0.0013982784,4.5287161e-06,-0.0001282809
3.90150,-1.30776,0.00010615632,0.0014194851,-0.00014330292,-0.0017931246,0.00012472962,0.0016063049,-1.8573304e-05,-0.00018681976
-3.96406,-1.26362,-0.0025458571,-0.0020922665,-0.00019015385,-0.00074601232,-0.0011778516,-0.00067312707,-0.0013680055,-0.0014191393
-3.89796,-1.26362,-0.0030128942,-0.002537634,5.1283761e-05,-0.00060118007,-0.001532089,-0.00096822693,-0.0014808052,-0.0015694071
-3.83186,-1.26362,-0.0036325471,-0.0031094325,0.00041879897,-0.00037734123,-0.0020256729,-0.0013660457,-0.0016068741,-0.0017433868
-3.76577,-1.26362,-0.0043246932,-0.0037685747,0.00089200318,-4.3282285e-05,-0.0026083481,-0.0018626462,-0.0017163451,-0.0019059285
-3.69967,-1.26362,-0.0051294304,-0.0046525155,0.0016984335,0.0006674435,-0.0034139319,-0.0026599795,-0.0017154985,-0.001992536
-3.63357,-1.26362,-0.0061668884,-0.0057930788,0.0028965839,0.0017385002,-0.004531736,-0.0037657896,-0.0016351523,-0.0020272892
-3.56747,-1.26362,-0.0073385849,-0.0070978669,0.0043769665,0.0031130984,-0.0058577759,-0.0051054824,-0.0014808092,-0.0019923842
-3.50138,-1.26362,-0.0086419061,-0.0087372679,0.0065307785,0.005300893,-0.0075863423,-0.0070190802,-0.0010555638,-0.0017181875
-3.43528,-1.26362,-0.010200826,-0.010752744,0.0094282171,0.0083101857,-0.0098145213,-0.0095314644,-0.00038630422,-0.0012212791
-3.36918,-1.26362,-0.011875594,-0.012978077,0.012815812,0.011917615,-0.012345703,-0.012447846,0.00047010882,-0.00053023081
-3.30309,-1.26362,-0.01372874,-0.015581679,0.017122341,0.016590904,-0.015425541,-0.016086292,0.0016968008,0.00050461292
-3.23699,-1.26362,-0.016027544,-0.018902002,0.023386,0.023481412,-0.019706771,-0.021191707,0.003679228,0.002289705
-3.17089,-1.26362,-0.018399321,-0.02254465,0.030647168,0.031624027,-0.024523243,-0.027084339,0.0061239237,0.0045396881
-3.10479,-1.26362,-0.021125032,-0.026667874,0.039214812,0.041253276,-0.030169923,-0.033960573,0.0090448903,0.0072927009
-3.03870,-1.26362,-0.022891281,-0.029946571,0.047440059,0.05067762,-0.035165671,-0.040312096,0.012274389,0.010365524
-2.97260,-1.26362,-0.02425329,-0.032949258,0.055972181,0.060581263,-0.040112734,-0.04676526,0.015859446,0.013816003
-2.90650,-1.26362,-0.025083447,-0.035246272,0.063849747,0.069913283,-0.044466596,-0.052579775,0.019383151,0.017333506
-2.84041,-1.26362,-0.025076507,-0.036176279,0.069711663,0.076793753,-0.047394086,-0.056485016,0.022317577,0.020308737
-2.77431,-1.26362,-0.024201782,-0.035973255,0.074107774,0.08188922,-0.049154777,-0.058931239,0.024952997,0.022957982
-2.70821,-1.26362,-0.022302449,-0.034446836,0.076311156,0.084758177,-0.049306802,-0.059602506,0.027004354,0.025155671
-2.64211,-1.26362,-0.020264851,-0.032256741,0.07763578,0.086564414,-0.048950315,-0.05941058,0.028685465,0.027153837
-2.57602,-1.26362,-0.018203456,-0.029242923,0.076297119,0.084654756,-0.047250286,-0.056948841,0.029046832,0.027705915
-2.50992,-1.26362,-0.014784528,-0.024810201,0.071599223,0.079254717,-0.043191876,-0.05203246,0.028407346,0.027222257
-2.44382,-1.26362,-0.01057034,-0.019520031,0.064622544,0.071417056,-0.037596442,-0.045468543,0.027026102,0.025948513
-2.37773,-1.26362,-0.0078495173,-0.015115327,0.057545356,0.062791131,-0.032697435,-0.03895323,0.024847919,0.023837902
-2.31163,-1.26362,-0.0048001404,-0.010580641,0.049488008,0.053295143,-0.027144074,-0.031937893,0.022343934,0.021357251
-2.24553,-1.26362,-0.0014791853,-0.0060033728,0.040995769,0.043527886,-0.021237478,-0.024765629,0.019758292,0.018762257
-2.17943,-1.26362,0.00085044838,-0.002268963,0.033305451,0.034469042,-0.016227502,-0.018369002,0.017077949,0.01610004
-2.11334,-1.26362,0.0024945145,0.00062005676,0.026444314,0.026480438,-0.0119749,-0.012930191,0.014469414,0.013550247
-2.04724,-1.26362,0.0042469264,0.0033371025,0.019879814,0.019054376,-0.0078164442,-0.0078586368,0.01206337,0.011195739
-1.98114,-1.26362,0.0057089762,0.0056749335,0.013953922,0.012375574,-0.0041224733,-0.00335032,0.009831449,0.0090252534
-1.91505,-1.26362,0.0062243938,0.0069498136,0.0097097242,0.0077300342,-0.0017426652,-0.0003901103,0.0079670586,0.0073399236
-1.84895,-1.26362,0.0067613805,0.0080243601,0.0061047366,0.0039878846,0.00032832194,0.0020182377,0.0064330585,0.0060061226
-1.78285,-1.26362,0.0071055205,0.0088414,0.0030348864,0.00091219216,0.002035317,0.0039646039,0.0050702034,0.0048767962
-1.71675,-1.26362,0.0070003844,0.0090885609,0.0010713112,-0.00072916329,0.0029645367,0.0049088621,0.0040358477,0.0041796989
-1.65066,-1.26362,0.0066357893,0.0089895483,-0.00019959221,-0.0014433938,0.0034176908,0.0052164709,0.0032180985,0.0037730774
-1.58456,-1.26362,0.0061589042,0.008741145,-0.0011404302,-0.0017192891,0.0036496671,0.0052302172,0.002509237,0.003510928
-1.51846,-1.26362,0.0055259094,0.0082534933,-0.0015440943,-0.0013331878,0.0035350018,0.0047933403,0.0019909076,0.0034601528
-1.45237,-1.26362,0.0046427874,0.007486078,-0.001439297,-0.00013530107,0.0030410422,0.0038106896,0.0016017451,0.0036753884
-1.38627,-1.26362,0.0037886128,0.0067544873,-0.0012000472,0.0011777334,0.0024943301,0.002788377,0.0012942827,0.0039661103
-1.32017,-1.26362,0.0030274144,0.0061113578,-0.00084767613,0.002394353,0.0019375453,0.0018585024,0.0010898692,0.0042528557
-1.25408,-1.26362,0.0022893187,0.005628034,-0.00032021111,0.004230517,0.0013047649,0.00069875852,0.00098455383,0.0049292753
-1.18798,-1.26362,0.0016789249,0.005359509,0.00015248518,0.0058468734,0.00076321984,-0.00024368218,0.00091570505,0.0056031914
-1.12188,-1.26362,0.0012373392,0.0052359812,0.00047411074,0.0068303202,0.00038161426,-0.00079716952,0.00085572497,0.0060331505
-1.05578,-1.26362,0.00095820992,0.0054444419,0.0006701299,0.0076981359,0.00014404001,-0.001126847,0.00081416988,0.0065712892
-0.98969,-1.26362,0.00084778265,0.0060101114,0.00070697302,0.0083241602,7.0404814e-05,-0.0011570244,0.00077737786,0.0071671358
-0.92359,-1.26362,0.0008292385,0.0062966337,0.00061561994,0.0082406448,0.00010680928,-0.00097200554,0.00072242925,0.0072686393
-0.85749,-1.26362,0.00087537587,0.0063639511,0.00044522001,0.0076912893,0.00021507793,-0.00066366908,0.00066029793,0.0070276204
-0.79140,-1.26362,0.0010415493,0.0067524421,0.00013567705,0.0070486465,0.0004529361,-0.00014810218,0.00058861315,0.0069005443
-0.72530,-1.26362,0.0011397084,0.0066829473,-0.00010968788,0.0062255734,0.00062469818,0.00022868696,0.00051501027,0.0064542601
-0.65920,-1.26362,0.001182444,0.0062736403,-0.00028149266,0.005325723,0.00073196832,0.00047395867,0.00045047569,0.0057996819
-0.59310,-1.26362,0.0012043474,0.0056528668,-0.00044407666,0.0042372434,0.00082421198,0.00070781168,0.00038013535,0.0049450551
-0.52701,-1.26362,0.0011366996,0.0049431901,-0.00049625197,0.0034591882,0.00081647577,0.00074200099,0.0003202238,0.0042011891
-0.46091,-1.26362,0.0010154152,0.0041752839,-0.00046070936,0.0028528397,0.00073806226,0.00066122215,0.00027735293,0.0035140617
-0.39481,-1.26362,0.00085762091,0.0032578034,-0.00036692954,0.0021985595,0.00061227521,0.00052962196,0.0002453457,0.0027281814
-0.32872,-1.26362,0.0006856423,0.0025145439,-0.00025711453,0.0018548748,0.00047137841,0.00032983458,0.00021426388,0.0021847093
-0.26262,-1.26362,0.000514407,0.0019043883,-0.00013720452,0.0016238848,0.00032580577,0.00014025177,0.00018860123,0.0017641366
-0.19652,-1.26362,0.00034441336,0.0013082743,-4.0614373e-06,0.0013728401,0.0001742374,-3.22829e-05,0.00017017596,0.0013405572
-0.13042,-1.26362,0.00018892615,0.00083284278,0.00010288521,0.0012018393,4.3020467e-05,-0.00018449826,0.00014590568,0.001017341
-0.06433,-1.26362,6.0115421e-05,0.0004862069,0.00018544904,0.0010715364,-6.2666812e-05,-0.00029266477,0.00012278224,0.0007788717
0.00177,-1.26362,-4.7332203e-05,0.00019930389,0.00025647221,0.00093074574,-0.0001519022,-0.00036572092,0.00010457,0.00056502479
0.06787,-1.26362,-0.00011731654,2.1028816e-05,0.0002929933,0.00081701914,-0.00020515491,-0.00039799517,8.783838e-05,0.00041902397
0.13396,-1.26362,-0.00015783355,-8.900954e-05,0.00030218074,0.00070646137,-0.00023000714,-0.00039773545,7.2173592e-05,0.00030872592
0.20006,-1.26362,-0.00017775227,-0.00015679809,0.00029826173,0.00059451046,-0.00023800699,-0.00037565429,6.025473e-05,0.00021885618
0.26616,-1.26362,-0.00017535262,-0.00018289904,0.00027717624,0.00051272125,-0.00022626443,-0.00034781016,5.0911811e-05,0.00016491111
0.33226,-1.26362,-0.00014710183,-0.00018087764,0.00023075017,0.00042069537,-0.000188926,-0.00030078652,4.1824169e-05,0.00011990887
0.39835,-1.26362,-0.00011095306,-0.0001629758,0.00017989482,0.00032792188,-0.00014542394,-0.00024544884,3.4470882e-05,8.2473038e-05
0.46445,-1.26362,-7.284859e-05,-0.00013373395,0.00012914817,0.00024860018,-0.00010099838,-0.00019116706,2.8149792e-05,5.7433113e-05
0.53055,-1.26362,-1.954648e-05,-8.9581525e-05,6.2196683e-05,0.00016861488,-4.0871582e-05,-0.0001290982,2.1325101e-05,3.9516675e-05
0.59664,-1.26362,3.7920214e-05,-3.8098915e-05,-1.0061777e-05,8.8352244e-05,2.3990995e-05,-6.3225583e-05,1.3929219e-05,2.5126665e-05
0.66274,-1.26362,8.1940823e-05,8.8911884e-06,-6.8925729e-05,2.3394346e-05,7.5433272e-05,-7.2515791e-06,6.5075474e-06,1.6142767e-05
0.72884,-1.26362,0.00011988838,5.3408246e-05,-0.00012358687,-3.5034838e-05,0.00012173763,4.4221542e-05,-1.8492465e-06,9.1867041e-06
0.79493,-1.26362,0.00016103103,9.6646938e-05,-0.00018413072,-9.2430804e-05,0.00017258088,9.4538875e-05,-1.1549848e-05,2.1080668e-06
0.86103,-1.26362,0.00018107865,0.00012435242,-0.00022450532,-0.00013216447,0.00020279198,0.00012825844,-2.1713335e-05,-3.9060251e-06
0.92713,-1.26362,0.00018231804,0.00014251504,-0.00024901744,-0.00016312605,0.00021566774,0.00015282055,-3.3349701e-05,-1.0305506e-05
0.99323,-1.26362,0.00018223471,0.00015762594,-0.00027282196,-0.00019194859,0.00022752833,0.00017478727,-4.5293622e-05,-1.7161328e-05
1.05932,-1.26362,0.0001567929,0.00016005452,-0.00027774335,-0.00020997631,0.00021726813,0.00018501541,-6.0475228e-05,-2.4960893e-05
1.12542,-1.26362,0.00011121978,0.00015314481,-0.00026880868,-0.00022203862,0.00019001422,0.00018759171,-7.8794452e-05,-3.4446908e-05
1.19152,-1.26362,5.5800345e-05,0.00014097193,-0.00025162828,-0.000230091,0.00015371431,0.00018553146,-9.7913973e-05,-4.4559536e-05
1.25761,-1.26362,-1.2991328e-05,0.00011668701,-0.00022323649,-0.00023006419,0.00010512258,0.00017337559,-0.00011811391,-5.6688594e-05
1.32371,-1.26362,-9.3209404e-05,8.3872677e-05,-0.00018741112,-0.00022613748,4.7100857e-05,0.00015500508,-0.00014031027,-7.1132396e-05
1.38981,-1.26362,-0.0001735978,4.8232654e-05,-0.00015305242,-0.00022029581,-1.0272692e-05,0.00013426424,-0.00016332511,-8.6031578e-05
1.45591,-1.26362,-0.00024393303,9.166055e-06,-0.00011761467,-0.00020307921,-6.3159183e-05,0.00010612264,-0.00018077384,-9.6956574e-05
1.52200,-1.26362,-0.00031582685,-3.146342e-05,-8.2549232e-05,-0.00018198196,-0.00011663881,7.5259268e-05,-0.00019918804,-0.00010672269
1.58810,-1.26362,-0.00038997803,-7.0697351e-05,-4.8838778e-05,-0.00015915607,-0.00017056962,4.422936e-05,-0.00021940841,-0.00011492671
1.65420,-1.26362,-0.00045118178,-0.00010810552,-1.7560626e-05,-0.00012334764,-0.00021681059,7.6210599e-06,-0.0002343712,-0.00011572658
1.72029,-1.26362,-0.00050584169,-0.00014176696,8.6969221e-06,-8.1215272e-05,-0.0002572693,-3.0275842e-05,-0.00024857238,-0.00011149111
1.78639,-1.26362,-0.00055977859,-0.0001711549,2.9973535e-05,-3.7069796e-05,-0.00029487605,-6.7042551e-05,-0.00026490254,-0.00010411235
1.85249,-1.26362,-0.00059897488,-0.0002053311,4.0754905e-05,1.9264347e-05,-0.00031986489,-0.00011229773,-0.00027910998,-9.3033377e-05
1.91859,-1.26362,-0.00062202138,-0.00023998151,4.6668843e-05,8.14698e-05,-0.00033434512,-0.00016072566,-0.00028767626,-7.9255857e-05
1.98468,-1.26362,-0.00063575979,-0.00027491563,4.5256209e-05,0.00014663443,-0.00034050801,-0.00021077503,-0.00029525178,-6.41406e-05
2.05078,-1.26362,-0.00063168886,-0.00031124018,3.4197117e-05,0.00020809907,-0.00033294299,-0.00025966961,-0.00029874587,-5.1570554e-05
2.11688,-1.26362,-0.00060587999,-0.00036729148,2.2098955e-05,0.00027144555,-0.00031398947,-0.0003193685,-0.00029189052,-4.7922964e-05
2.18297,-1.26362,-0.00057454105,-0.00043777641,9.6242065e-06,0.00033709864,-0.00029208264,-0.00038743753,-0.00028245841,-5.0338887e-05
2.24907,-1.26362,-0.00053533842,-0.0004615348,-4.247403e-06,0.00032705502,-0.0002655455,-0.00039429491,-0.00026979292,-6.7239889e-05
2.31517,-1.26362,-0.00049026858,-0.00047677848,-1.5995536e-05,0.00028315233,-0.00023713653,-0.00037996541,-0.00025313205,-9.6813077e-05
2.38127,-1.26362,-0.00044180779,-0.00050236401,-2.5339679e-05,0.00024007016,-0.00020823405,-0.00037121709,-0.00023357374,-0.00013114692
2.44736,-1.26362,-0.00039248727,-0.00039029037,-3.1981745e-05,6.4467524e-05,-0.00018025277,-0.00022737894,-0.0002122345,-0.00016291143
2.51346,-1.26362,-0.00034587731,-0.00017252516,-3.4897927e-05,-0.00019770108,-0.00015548969,1.258796e-05,-0.00019038763,-0.00018511312
2.57956,-1.26362,-0.00030005581,0.00011755687,-3.4872559e-05,-0.00042744775,-0.00013259162,0.00027250231,-0.00016746418,-0.00015494545
2.64565,-1.26362,-0.00024734458,0.00046409867,-3.2629872e-05,-0.00059917988,-0.00010735735,0.00053163926,-0.00013998723,-6.7540605e-05
2.71175,-1.26362,-0.00019258606,0.00089664885,-2.8852402e-05,-0.00076800544,-8.1866827e-05,0.00083232718,-0.00011071923,6.4321706e-05
2.77785,-1.26362,-0.0001414767,0.0013421669,-2.5494264e-05,-0.00089043076,-5.7991219e-05,0.0011162988,-8.3485487e-05,0.00022586808
2.84394,-1.26362,-8.485408e-05,0.0015472817,-2.3343993e-05,-0.00078352162,-3.0755044e-05,0.0011654017,-5.4099037e-05,0.00038188006
2.91004,-1.26362,-2.7775952e-05,0.0017147734,-2.1419883e-05,-0.00065172854,-3.1780346e-06,0.0011832509,-2.4597917e-05,0.00053152244
2.97614,-1.26362,2.4528805e-05,0.0018651775,-2.0143845e-05,-0.00057045778,2.2336324e-05,0.0012178177,2.1924798e-06,0.00064735988
3.04224,-1.26362,6.9531226e-05,0.0016776648,-2.0117497e-05,-0.00041934446,4.4824363e-05,0.0010485046,2.4706864e-05,0.0006291602
3.10833,-1.26362,0.00011078554,0.0014455403,-2.0210287e-05,-0.00029931398,6.5497916e-05,0.00087242713,4.5287627e-05,0.00057311321
3.17443,-1.26362,0.00014609701,0.0012242035,-2.0415764e-05,-0.00023402958,8.3256389e-05,0.00072911655,6.284062e-05,0.00049508695
3.24053,-1.26362,0.00016896406,0.00097618997,-2.2766017e-05,-0.00024426749,9.5865042e-05,0.00061022874,7.3099021e-05,0.00036596123
3.30662,-1.26362,0.00018749741,0.00078540336,-2.586056e-05,-0.00029744496,0.00010667898,0.00054142415,8.0818427e-05,0.0002439792
3.37272,-1.26362,0.0002024687,0.00066036568,-2.9595236e-05,-0.00038925535,0.00011603197,0.00052481052,8.6436732e-05,0.00013555516
3.43882,-1.26362,0.00020811713,0.00064522092,-3.5311401e-05,-0.00048513839,0.00012171426,0.00056517962,8.6402863e-05,8.0041267e-05
3.50492,-1.26362,0.00020684554,0.00067541481,-4.2951346e-05,-0.0005896003,0.00012489845,0.00063250755,8.1947095e-05,4.2907253e-05
3.57101,-1.26362,0.00020234058,0.00073336891,-5.1706662e-05,-0.00071317982,0.00012702362,0.00072327437,7.5316959e-05,1.0094547e-05
3.63711,-1.26362,0.00019018476,0.00083027908,-6.232669e-05,-0.0008524764,0.00012625572,0.00084137777,6.3929037e-05,-1.1098658e-05
3.70321,-1.26362,0.00017156046,0.00094679929,-7.5669239e-05,-0.0010049406,0.00012361485,0.00097586995,4.794561e-05,-2.9070652e-05
3.76930,-1.26362,0.00014880051,0.0010560632,-8.8732115e-05,-0.0011601355,0.00011876631,0.0011080994,3.0034196e-05,-5.2036135e-05
3.83540,-1.26362,0.00011983405,0.0011382807,-0.00010106564,-0.0013239507,0.00011044985,0.0012311158,9.3842064e-06,-9.2834991e-05
3.90150,-1.26362,9.1112764e-05,0.0011993602,-0.00011319921,-0.0014877383,0.00010215599,0.0013435492,-1.1043223e-05,-0.00014418905
-3.96406,-1.21949,-0.0027304373,-0.0021136499,-0.0002749741,-0.00088185346,-0.0012277316,-0.00061589817,-0.0015027057,-0.0014977517
-3.89796,-1.21949,-0.0032009152,-0.0025292749,-9.1363749e-05,-0.00077942695,-0.0015547758,-0.00087492401,-0.0016461394,-0.0016543509
-3.83186,-1.21949,-0.0038820421,-0.0031409394,0.00030745837,-0.00053822342,-0.0020947503,-0.001301358,-0.0017872918,-0.0018395814
-3.76577,-1.21949,-0.0046807369,-0.0038647912,0.00084136892,-0.000186594,-0.0027610529,-0.0018390986,-0.001919684,-0.0020256927
-3.69967,-1.21949,-0.0054220487,-0.0046931384,0.001540807,0.00047675264,-0.0034814279,-0.0025849454,-0.0019406208,-0.002108193
-3.63357,-1.21949,-0.0065508913,-0.0059268251,0.0028467656,0.0016598265,-0.0046988283,-0.0037933257,-0.0018520629,-0.0021334994
-3.56747,-1.21949,-0.0078678941,-0.0073728422,0.0045141466,0.0032112109,-0.0061910204,-0.0052920263,-0.0016768738,-0.0020808156
-3.50138,-1.21949,-0.0091820275,-0.0089613134,0.0065983394,0.005352906,-0.0078901835,-0.0071571097,-0.0012918441,-0.0018042037
-3.43528,-1.21949,-0.011204557,-0.011363628,0.010290808,0.0091478284,-0.010747682,-0.010255728,-0.00045687472,-0.0011078999
-3.36918,-1.21949,-0.013579288,-0.014256839,0.014955125,0.014040603,-0.014267206,-0.014148721,0.00068791863,-0.0001081177
-3.30309,-1.21949,-0.01608081,-0.017507406,0.020484248,0.020027796,-0.018282529,-0.018767601,0.0022017192,0.0012601949
-3.23699,-1.21949,-0.018751023,-0.021427521,0.027756279,0.028155277,-0.023253651,-0.024791399,0.004502628,0.0033638775
-3.17089,-1.21949,-0.021552213,-0.025736982,0.03619314,0.037694469,-0.028872676,-0.031715725,0.0073204637,0.0059787435
-3.10479,-1.21949,-0.024344875,-0.030315768,0.045684289,0.048566572,-0.035014581,-0.039441168,0.010669707,0.0091254022
-3.03870,-1.21949,-0.026542859,-0.034275576,0.055168554,0.059531935,-0.040855706,-0.046903756,0.014312848,0.012628179
-2.97260,-1.21949,-0.028061621,-0.037656698,0.064617909,0.070607059,-0.046339765,-0.05413188,0.018278144,0.01647518
-2.90650,-1.21949,-0.029791225,-0.041372839,0.076206207,0.084153317,-0.052998714,-0.06276308,0.023207491,0.021390239
-2.84041,-1.21949,-0.031068483,-0.043913081,0.086573705,0.096356764,-0.058821093,-0.070134923,0.027752612,0.026221842
-2.77431,-1.21949,-0.030856596,-0.044407185,0.093647733,0.1046078,-0.062252164,-0.07450749,0.031395569,0.030100306
-2.70821,-1.21949,-0.029531313,-0.043590687,0.098984875,0.11087698,-0.064258091,-0.077233836,0.03472678,0.033643145
-2.64211,-1.21949,-0.025868012,-0.039971985,0.098169804,0.11074757,-0.062018909,-0.075359777,0.036150895,0.035387792
-2.57602,-1.21949,-0.022777172,-0.035693966,0.094105907,0.10575723,-0.058441538,-0.070725597,0.035664368,0.035031632
-2.50992,-1.21949,-0.019127997,-0.030652953,0.088585712,0.098964043,-0.053856853,-0.064808495,0.034728859,0.034155544
-2.44382,-1.21949,-0.013692221,-0.024039289,0.078915387,0.088155262,-0.046303805,-0.056097277,0.032611582,0.032057986
-2.37773,-1.21949,-0.0096783023,-0.018307094,0.069230951,0.076711141,-0.039454628,-0.047509119,0.029776324,0.029202024
-2.31163,-1.21949,-0.0067360718,-0.013204331,0.05979389,0.065147683,-0.03326498,-0.039176006,0.02652891,0.025971677
-2.24553,-1.21949,-0.0027633714,-0.0077611161,0.049236,0.053002786,-0.025999686,-0.030381951,0.023236314,0.022620834
-2.17943,-1.21949,0.00056114938,-0.0030167412,0.039321888,0.041496508,-0.01938037,-0.022256624,0.019941518,0.019239884
-2.11334,-1.21949,0.002058452,0.0001058359,0.031065758,0.031594735,-0.014503653,-0.01574445,0.016562104,0.015850285
-2.04724,-1.21949,0.0041252756,0.003095146,0.023508467,0.023035835,-0.009691596,-0.0099703446,0.013816871,0.013065491
-1.98114,-1.21949,0.0059309122,0.0056953928,0.016679965,0.015367855,-0.0053745266,-0.0048362315,0.011305438,0.010531624
-1.91505,-1.21949,0.0064701587,0.0071357437,0.011441298,0.0094571216,-0.0024855696,-0.0011606889,0.0089557283,0.0082964329
-1.84895,-1.21949,0.0070710727,0.0082525108,0.0074124113,0.0052432786,-0.00017066929,0.0015046161,0.0072417418,0.0067478949
-1.78285,-1.21949,0.0074900347,0.0091052772,0.0039867582,0.0017904235,0.0017516383,0.0036574269,0.0057383962,0.0054478506
-1.71675,-1.21949,0.007371108,0.0093978196,0.0013889022,-0.00064085849,0.0029911029,0.0050193393,0.0043800049,0.0043784804
-1.65066,-1.21949,0.0069313203,0.0092063248,-3.0339741e-06,-0.0015243589,0.003467177,0.0053653419,0.0034641433,0.0038409829
-1.58456,-1.21949,0.0063897357,0.0088620698,-0.00099761656,-0.0019194699,0.0036936761,0.0053907698,0.0026960596,0.0034713
-1.51846,-1.21949,0.005723753,0.0083566289,-0.0016112523,-0.0018512997,0.0036675027,0.0051039644,0.0020562503,0.0032526646
-1.45237,-1.21949,0.0047944402,0.007539025,-0.0015092038,-0.00070217205,0.0031518219,0.0041205985,0.0016426182,0.0034184265
-1.38627,-1.21949,0.0039047394,0.0067633162,-0.0012726355,0.00054293044,0.0025886875,0.0031101929,0.0013160519,0.0036531233
-1.32017,-1.21949,0.0030550014,0.0060310643,-0.0009214757,0.0018492396,0.0019882387,0.0020909123,0.0010667628,0.003940152
-1.25408,-1.21949,0.0023104248,0.0054997215,-0.00044215971,0.0034269253,0.0013762922,0.0010363981,0.00093413255,0.0044633234
-1.18798,-1.21949,0.0016785304,0.0051789824,1.4633322e-05,0.0049618869,0.00083194854,0.00010854774,0.00084658182,0.0050704349
-1.12188,-1.21949,0.0011989282,0.0049485206,0.00038836666,0.0060181776,0.00040528079,-0.00053482852,0.00079364743,0.0054833489
-1.05578,-1.21949,0.00090977369,0.0048960652,0.00057607191,0.0066253124,0.00016685089,-0.00086462358,0.00074292277,0.0057606888
-0.98969,-1.21949,0.00080154993,0.0052648052,0.00061995286,0.007279742,9.0798538e-05,-0.0010074684,0.0007107514,0.0062722736
-0.92359,-1.21949,0.00083267636,0.0055924677,0.00049749663,0.0071482295,0.00016758987,-0.00077788089,0.0006650865,0.0063703489
-0.85749,-1.21949,0.00087557646,0.0056212866,0.00033249668,0.0066997483,0.0002715399,-0.00053923088,0.00060403656,0.0061605172
-0.79140,-1.21949,0.0010235315,0.0059175077,5.831958e-05,0.0061965841,0.00048260597,-0.0001395382,0.00054092554,0.0060570459
-0.72530,-1.21949,0.0011870185,0.0058882199,-0.00024696277,0.0051411255,0.00071699062,0.0003735472,0.00047002785,0.005514673
-0.65920,-1.21949,0.0012254848,0.0055559729,-0.00040463288,0.0044113626,0.00081505883,0.00057230517,0.00041042594,0.0049836677
-0.59310,-1.21949,0.0012465302,0.0050640386,-0.00053454278,0.003590818,0.00089053647,0.00073661027,0.00035599372,0.0043274285
-0.52701,-1.21949,0.0012329743,0.004404841,-0.00061415596,0.0027399363,0.00092356512,0.00083245232,0.0003094092,0.0035723886
-0.46091,-1.21949,0.0011281449,0.0038396672,-0.00058098073,0.0023652627,0.00085456285,0.00073720224,0.00027358209,0.0031024651
-0.39481,-1.21949,0.00099314679,0.003167311,-0.0004965376,0.0019473603,0.00074484223,0.00060997531,0.0002483046,0.0025573357
-0.32872,-1.21949,0.00080303592,0.0023409717,-0.00035846149,0.0015030205,0.00058074872,0.0004189756,0.00022228721,0.0019219961
-0.26262,-1.21949,0.00061685301,0.00180298,-0.00022593027,0.0013411628,0.00042139163,0.00023090857,0.00019546137,0.0015720713
-0.19652,-1.21949,0.00043641884,0.0012909716,-8.5581974e-05,0.0011689758,0.00026100042,6.0997903e-05,0.00017541843,0.0012299737
-0.13042,-1.21949,0.00025798535,0.00077627401,5.4331751e-05,0.00097692525,0.00010182679,-0.00010032562,0.00015615855,0.00087659963
-0.06433,-1.21949,0.00011850426,0.00047031321,0.00014528517,0.00088632014,-1.3390454e-05,-0.00020800346,0.00013189472,0.00067831669
0.00177,-1.21949,5.4551283e-06,0.000227878,0.00022004587,0.00079999113,-0.00010729537,-0.00028605657,0.0001127505,0.00051393459
0.06787,-1.21949,-7.9109232e-05,3.3914232e-05,0.00027371934,0.00070891739,-0.00017641429,-0.00033750158,9.7305056e-05,0.00037141581
0.13396,-1.21949,-0.00012406847,-6.4836902e-05,0.00028554097,0.00063758955,-0.00020480472,-0.00035121321,8.0736252e-05,0.00028637634
0.20006,-1.21949,-0.00015096694,-0.00013021963,0.00028625593,0.00055858045,-0.00021861144,-0.00034440003,6.7644498e-05,0.00021418041
0.26616,-1.21949,-0.00015969815,-0.00016480868,0.00027551086,0.00047306489,-0.00021760451,-0.00031893677,5.7906356e-05,0.00015412811
0.33226,-1.21949,-0.00014176534,-0.00016347134,0.0002386424,0.00039423307,-0.00019020386,-0.00027885221,4.8438531e-05,0.00011538086
0.39835,-1.21949,-0.00011447065,-0.0001473529,0.00019517064,0.00031250584,-0.00015482065,-0.00022992937,4.0349994e-05,8.2576473e-05
