"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"3.4893665499999997","0.3593943580000001","74.44991167","0.5458157400000001","1.0574457100000003","2.1891828000000007","5.973916000000002"
"3.5943665499999997","0.41219837200000004","80.27655810000002","0.7000786609999998","1.0794527999999999","2.8553100000000002","6.104996999999999"
"3.70036655","0.403481011","75.3927774","0.6682950630000001","0.7998764099999998","2.7495289999999994","4.597457"
"3.80536655","0.269511334","68.22428981","0.43802276900000003","0.5931669300000001","1.789312","3.2246450000000006"
"3.91136655","0.21434737843","48.157529499999995","0.37858953999999995","0.6581613000000001","1.4930586","2.945528800000001"
"4.01636655","0.29104744","24.5800341","0.5491443149999999","0.7752287199999999","2.1442276000000002","3.3128452000000004"
"4.12236655","0.367779388","21.2631547","0.7043848510000003","0.8540044499999998","2.7613338999999995","4.225415999999999"
"4.22736655","0.39265479000000003","37.298480899999994","0.7427296990000003","0.9758304299999998","2.9257353999999998","5.732708000000001"
"4.33336655","0.37802677999999995","60.7130898","0.6672487169999999","1.1417886299999995","2.6970580000000006","7.788059000000001"
"4.43836655","0.35753092","87.617607","0.551799028","1.26546431","2.3903949999999994","10.688778999999998"
"4.5443665499999994","0.4057076","120.10819220000002","0.5638063179999999","1.2957890600000002","2.5782947","14.847149"
"4.64936655","0.49463007999999997","148.99949450000003","0.6801532740000001","1.3090963600000003","3.0923209","19.059123000000003"
"4.75436655","0.5523663","140.61359600000003","0.7822933860000001","1.2579535100000003","3.4538650000000004","19.017820999999994"
